"code_ogr","code_tete_rgpmt","libelle_activite","libelle_activite_impression","code_type_activite","libelle_type_activite","code_type_item_activite","libelle_type_item_activite","statut"
"122472","","Piloter un projet Qualité, Sécurité, Environnement (QSE)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122473","","Décoder une feuille de service","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122475","","Sensibiliser un public sur les normes Qualité, Sécurité, Environnement (QSE)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122477","","Transmettre des données techniques et commerciales","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122478","","Transmettre des documents contractuels","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122479","","Organiser des actions de formation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122481","","Transmettre un avis ou une remarque client","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122482","","Veiller à la satisfaction d''un client","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122484","","Vérifier la disponibilité d''un produit","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122485","","Rédiger une convention collective","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122486","","Représenter l''entreprise lors d''un événement extérieur","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122487","","Sélectionner un produit auprès d''un producteur","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122490","","Transmettre un problème technique complexe à un spécialiste","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122492","","Vérifier l''identité et les coordonnées de l''interlocuteur","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122493","","Transmettre un ordre d''achat ou de vente au service middle ou back-office","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122494","","Tenir une double caisse","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122495","","Constater des sinistres sur le terrain","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122496","","Evaluer des risques pour une souscription","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122497","","Proposer des axes de développement de produits","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122498","","Proposer des produits d''assurance à un client","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122499","","Résoudre des contentieux","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122500","","Indemniser des assurés","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122501","","Détecter des fragilités financières d''une structure","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122502","","Emettre des recommandations de gestion","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122503","","Déterminer l''assiette des impôts (taxe locale, impôts sur le revenu)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122504","","Effectuer un contrôle de premier niveau des impositions","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122505","","Définir une stratégie de gestion du patrimoine immobilier","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122506","","Déployer des mesures réglementaires liées au droit du travail","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122507","","Déployer des politiques en matière de santé publique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122508","","Conseiller des établissements de santé et organismes d''assurance maladie","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122509","","Mettre en place une politique de partenariat","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122510","","Définir une thématique pour un évènement professionnel","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122511","","Définir le concept, la thématique d''un produit","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122513","","Définir une politique de développement des fonds et des collections documentaires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122514","","Définir le développement d''un site Internet","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122515","","Piloter le développement d''un site Internet","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122516","","Déployer des outils de gestion de production ou de gestion de maintenance","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122517","","Déployer des modes opératoires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122518","","Déployer un réseau de partenaires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122519","","Définir une stratégie de fidélisation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122520","","Définir un programme de recherche et développement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122521","","Coordonner un programme de recherche et développement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122522","","Piloter un département ou un service en assurances","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122523","","Définir une politique de sous-traitance","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122524","","Mettre en place une politique de sous-traitance","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122525","","Mettre en place une procédure de traitement des dossiers (délais, réglementation, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122526","","Définir une politique de recouvrement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122527","","Mettre en place une politique de recouvrement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122528","","Définir l''implantation de succursales bancaires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122529","","Définir des objectifs de rentabilité économique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122530","","Définir une politique de développement durable","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122531","","Mettre en oeuvre une politique de développement durable","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122532","","Définir la politique générale d''une structure","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122533","","Définir l''orientation financière d''une structure","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122534","","Mettre en oeuvre une stratégie commerciale","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122548","","Gérer la fiscalité d''une entreprise","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122549","","Participer aux projets de développement d''une société","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122550","","Proposer des solutions de financements ou de placements pour une entreprise","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122557","","Abattre un bovin","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122558","","Abattre un gibier ou un animal exotique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122559","","Abattre un lapin","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122560","","Abattre un ovin","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122561","","Abattre un porcin","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122562","","Abattre une volaille","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122563","","Atteler un équipement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122564","","Sécuriser un équipement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122565","","Classer des troncs selon l''usage du bois","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122566","","Ranger des troncs","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122567","","Débroussailler une plantation et ses chemins d''accès","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122568","","Contrôler l''état d''une plantation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122569","","Contrôler l''état de végétaux","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122570","","Effectuer l''entretien de végétaux","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122571","","Planifier une opération saliculturale sur un site d''exploitation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122572","","Déterminer les rations alimentaires selon les besoins physiques et physiologiques des animaux","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122573","","Planifier une opération de semis, de traitement ou de récolte sur un site d''exploitation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122574","","Réaliser une action curative sur un arbre après intervention","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122575","","Déterminer l''abattage ou l''élagage selon la trajectoire de chute des arbres en prenant en compte l''environnement et les conditions climatiques","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122576","","Diagnostiquer une maladie ou une carence sur un arbre","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122577","","Proposer un traitement adapté","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122579","","Débiter un arbre selon son usage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122580","","Elaguer les branches d''un arbre","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122581","","Entretenir une plantation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122582","","Aménager des locaux d''élevage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122583","","Assister techniquement une collectivité, un industriel","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122584","","Assister techniquement un professionnel","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122585","","Préparer un porcelet à l''élevage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122586","","Elaborer un planning de reproduction adapté aux objectifs","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122587","","Constituer un cheptel adapté aux objectifs","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122588","","Contrôler la fécondation des oeufs","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122589","","Réaliser une opération liée à la production de poussins","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122590","","Assurer le suivi d''un portefeuille client","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122591","","Mener des opérations de souscription en assurance","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122592","","Diriger une équipe commerciale","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122593","","Développer un service bancaire monétique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122594","","Etablir un plan d''action commercial","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122595","","Organiser des animations commerciales","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122596","","Concevoir des outils de pilotage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122597","","Définir les contenus et rubriques d''un site web","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122598","","Définir des critères de contrôle d''entretien des locaux","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122599","","Définir des procédures d''intervention éco-industrielle","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122600","","Accompagner la mise en oeuvre de procédures d''intervention","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122601","","Parer le pied d''un animal","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122602","","Réaliser l''opération de débourrage d''un jeune cheval","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122603","","Informer le cadre de quart sur des potentialités de pêche","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122604","","Identifier des lieux de pêche envisageables","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122606","","Définir des flux de production","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122607","","Définir un dispositif de suivi de production","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122608","","Planifier une opération d''élevage sur un site d''exploitation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122609","","Définir les méthodes et les outils de traitement de l''information","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122610","","Conditionner des doses de semence en fonction du planning de reproduction","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122611","","Coordonner la logistique d''un évènement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122612","","Définir les modalités d''un projet avec son commanditaire","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122613","","Planifier les pêches selon la saison et les conditions météorologiques","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122614","","Conseiller un client en matière de gestion d''assurance","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122615","","Evaluer l''état de santé d''un animal et informer les acteurs concernés (vétérinaire, /...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122616","","Ferrer un animal","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122617","","Assurer un suivi des fournisseurs","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122618","","Définir les modalités du mandat de gestion d''un portefeuille financier","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122619","","Adapter un appareil de mesure","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122620","","Adapter un automate de contrôle","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122621","","Adapter les réglages d''une machine","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122622","","Déterminer le prix de vente d''un vin","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122623","","Entreposer des produits","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122624","","Contrôler l''affinage d''un fromage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122626","","Définir les objectifs d''une campagne promotionnelle avec le commanditaire","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122627","","Définir des objectifs de vente","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122628","","Définir des objectifs commerciaux","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122630","","Définir les plans d''actions annuels d''une entreprise","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122631","","Définir des procédés de fabrication","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122632","","Définir des procédures administratives de traitement des commandes","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122633","","Contrôler l''application des procédures de commande","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122634","","Extraire des roches","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122636","","Fixer des structures et des éléments de structure en bois","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122637","","Fixer l''ossature d''un agencement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122638","","Poser des sols","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122639","","Poser des plafonds suspendus","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122640","","Fixer les éléments d''une structure métallique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122641","","Définir les procédures de gestion de trésorerie","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122642","","Définir des règles de conservation des documents (accès, diffusion, élimination)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122643","","Fixer les carrelages, faiënces, plinthes ou barres de seuil","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122644","","Définir les rôles et responsabilités d''une équipe projet","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122645","","Définir un projet gérotonlogique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122647","","Développer un projet socioculturel","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122648","","Mettre en place des actions socioculturelles avec des partenaires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122649","","Définir la stratégie d''exploitation d''une infrastructure","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122650","","Définir la stratégie logistique d''une structure","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122651","","Définir un produit touristique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122652","","Mandater des experts pour l''évaluation des dommages et pertes","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122655","","Définir des thèmes d''exposition","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122656","","Définir des prêts de collection","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122657","","Excaver ou forer le sol pour l''extraction de roche, la préparation du sondage, le dépôt d''explosif","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122660","","Diriger des actions militaires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122661","","Coordonner des moyens opérationnels militaires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122662","","Diriger un établissement de restauration collective","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122663","","Réaliser un déclenchement préventif d''avalanche","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122664","","Diriger des opérations dans des zones d''accès difficile","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122665","","Diriger des opérations de forage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122666","","Diriger une opération d''assistance et secours à des personnes","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122667","","Coordonner une opération d''assistance et secours à des personnes","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122668","","Diriger et coordonner des actions de sécurité publique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122669","","Effectuer des actions de sécurité routière","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122670","","Effectuer des actions de maintien de l''ordre","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122671","","Diriger et coordonner des actions de lutte contre la délinquance ou le crime organisé","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122672","","Diriger l''interventions des secours sur zone","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122673","","Coordonner l''intervention des secours sur zone","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122674","","Diriger et mener une investigation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122675","","Mener une enquête judiciaire","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122676","","Diriger et effectuer des rapprochements judiciaires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122677","","Diriger une entreprise de transport","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122680","","Diagnostiquer des défaillances techniques de SI","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122688","","Préparer une carcasse aux opérations de découpe","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122694","","Réaliser la gestion des arrêts maladie","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122698","","Recenser les arbres à couper ou élaguer","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122699","","Etablir un Rapport Annuel Unique (RAU)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122700","","Vérifier la conformité d''une déclaration de sinistre","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122701","","Evaluer le montant des pertes matérielles et financières","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122702","","Evaluer les responsabilités des parties prenantes","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122703","","Identifier un lieu d''intervention","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122704","","Identifier le type d''intervention","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122705","","Mettre en oeuvre une procédure d''expertise de sinistre","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122706","","Préparer le matériel adapté","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122707","","Identifier les besoins en renouvellement ou diversification des espèces d''un élevage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122708","","Identifier une maladie ou un parasite sur un végétal","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122709","","Etablir un contrat de vente","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122710","","Conseiller sur une demande de crédit","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122711","","Rendre une décision sur une demande de crédit","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122712","","Immerger un bassin ou un étang","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122713","","Ajuster le niveau d''un plan d''eau","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122715","","Immerger des salines","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122716","","Contrôler le niveau d''eau de salines","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122718","","Rendre une décision sur une demande de garantie bancaire","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122719","","Installer un élément de protection sur une plantation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122720","","Installer un dispositif d''irrigation sur une plantation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122721","","Identifier des moyens techniques, matériels et financiers pour un chantier","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122722","","Optimiser des modes opératoires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122724","","Installer un tuteur de croissance","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122725","","Installer du matériel de plantation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122726","","Conseiller sur une demande de garantie bancaire","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122727","","Planter un arbre ou un cep (arrachage, greffe, palissage, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122728","","Positionner et régler une machine d''abattage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122729","","Mémoriser des textes, dialogues","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122730","","Préparer le sol et les plantations (épandage, semis, récolte, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122731","","Conduire une information judiciaire","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122732","","Transmettre des éléments comptables","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122733","","Effectuer des ajustements budgétaires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122736","","Réaliser un semis","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122737","","Analyser une variation des stocks","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122738","","Conditionner des produits avant une opération de fermentation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122740","","Elaborer des annexes comptables","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122742","","Elaborer des instruments d''évaluation de la fragilité et de la sensibilité de l''entreprise","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122743","","Attribuer un rôle","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122744","","Editer un rapport statistique de suivi d''activité","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122747","","Ecrire un scénario interactif","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122748","","Procéder à la récolte sur une plantation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122749","","Elaborer une stratégie grands donateurs","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
